image_id,image_path,width,height,num_gt,gt_pallet_truck,gt_forklift,gt_pallet,real_tp,real_fp,real_fn,real_precision,real_recall,real_f1,real_mean_iou,real_num_preds,real_max_score,base_synth_tp,base_synth_fp,base_synth_fn,base_synth_precision,base_synth_recall,base_synth_f1,base_synth_mean_iou,base_synth_num_preds,base_synth_max_score,opt0_tp,opt0_fp,opt0_fn,opt0_precision,opt0_recall,opt0_f1,opt0_mean_iou,opt0_num_preds,opt0_max_score,opt0_beats_real,opt0_beats_base_synth,opt0_beats_both,opt0_f1_gain_vs_real,opt0_f1_gain_vs_base_synth,opt0_f1_gain_min
18418,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593237532,91.jpg",1920,1080,57,0,0,57,29,19,28,0.6042,0.5088,0.5524,0.6909,48,0.7902,31,15,26,0.6739,0.5439,0.6019,0.6957,46,0.82,30,12,27,0.7143,0.5263,0.6061,0.7267,42,0.8172,True,True,True,0.0537,0.0042,0.0042
18419,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593238857,54.jpg",1920,1080,81,0,0,81,32,33,49,0.4923,0.3951,0.4384,0.691,65,0.8123,39,31,42,0.5571,0.4815,0.5166,0.6984,70,0.863,41,27,40,0.6029,0.5062,0.5503,0.6926,68,0.8486,True,True,True,0.1119,0.0337,0.0337
18420,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593261871,95.jpg",1920,1080,38,0,0,38,23,15,15,0.6053,0.6053,0.6053,0.712,38,0.7855,22,13,16,0.6286,0.5789,0.6027,0.6872,35,0.8396,23,15,15,0.6053,0.6053,0.6053,0.7102,38,0.8125,False,True,False,0.0,0.0026,0.0
18421,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593263031,21.jpg",1920,1080,54,0,0,54,31,13,23,0.7045,0.5741,0.6327,0.6946,44,0.8027,30,13,24,0.6977,0.5556,0.6186,0.6959,43,0.8507,32,14,22,0.6957,0.5926,0.64,0.7076,46,0.8307,True,True,True,0.0073,0.0214,0.0073
18422,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593267337,29.jpg",1920,1080,38,0,0,38,23,20,15,0.5349,0.6053,0.5679,0.7139,43,0.7967,22,17,16,0.5641,0.5789,0.5714,0.6924,39,0.839,23,15,15,0.6053,0.6053,0.6053,0.7013,38,0.8005,True,True,True,0.0374,0.0339,0.0339
18423,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593314721,61.jpg",1920,1080,19,0,0,19,15,4,4,0.7895,0.7895,0.7895,0.7442,19,0.7878,14,6,5,0.7,0.7368,0.7179,0.7211,20,0.8183,12,5,7,0.7059,0.6316,0.6667,0.724,17,0.7856,False,False,False,-0.1228,-0.0512,-0.1228
18424,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593315729,36.jpg",1920,1080,47,0,0,47,29,14,18,0.6744,0.617,0.6444,0.6907,43,0.8144,28,12,19,0.7,0.5957,0.6437,0.7002,40,0.8459,29,14,18,0.6744,0.617,0.6444,0.6998,43,0.8136,False,True,False,0.0,0.0007,0.0
18425,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593316736,23.jpg",1920,1080,31,0,0,31,16,12,15,0.5714,0.5161,0.5424,0.7134,28,0.8353,19,10,12,0.6552,0.6129,0.6333,0.6978,29,0.8608,16,7,15,0.6957,0.5161,0.5926,0.7095,23,0.8462,True,False,False,0.0502,-0.0407,-0.0407
18426,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593322782,68.jpg",1920,1080,42,0,0,42,30,17,12,0.6383,0.7143,0.6742,0.6721,47,0.8535,31,12,11,0.7209,0.7381,0.7294,0.67,43,0.8672,29,13,13,0.6905,0.6905,0.6905,0.7127,42,0.8537,True,False,False,0.0163,-0.0389,-0.0389
18427,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593328495,38.jpg",1920,1080,38,0,0,38,21,14,17,0.6,0.5526,0.5753,0.7036,35,0.8012,18,18,20,0.5,0.4737,0.4865,0.6973,36,0.8376,20,21,18,0.4878,0.5263,0.5063,0.6988,41,0.8259,False,True,False,-0.069,0.0198,-0.069
18428,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593329165,34.jpg",1920,1080,58,0,0,58,33,14,25,0.7021,0.569,0.6286,0.6663,47,0.8203,31,22,27,0.5849,0.5345,0.5586,0.6677,53,0.8599,33,18,25,0.6471,0.569,0.6055,0.6825,51,0.837,False,True,False,-0.0231,0.0469,-0.0231
18429,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593333532,39.jpg",1920,1080,82,0,0,82,38,20,44,0.6552,0.4634,0.5429,0.6818,58,0.8025,39,21,43,0.65,0.4756,0.5493,0.6766,60,0.8422,41,22,41,0.6508,0.5,0.5655,0.6689,63,0.8078,True,True,True,0.0226,0.0162,0.0162
18430,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593340588,5.jpg",1920,1080,61,0,0,61,33,14,28,0.7021,0.541,0.6111,0.707,47,0.8429,38,10,23,0.7917,0.623,0.6972,0.6982,48,0.8648,30,18,31,0.625,0.4918,0.5505,0.7236,48,0.8366,False,False,False,-0.0606,-0.1467,-0.1467
18431,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593356711,36.jpg",1920,1080,45,0,1,44,30,14,15,0.6818,0.6667,0.6742,0.713,44,0.8306,31,12,14,0.7209,0.6889,0.7045,0.6948,43,0.8684,31,12,14,0.7209,0.6889,0.7045,0.6995,43,0.8486,True,False,False,0.0303,0.0,0.0
18432,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593377202,6.jpg",1920,1080,16,0,3,13,13,2,3,0.8667,0.8125,0.8387,0.7976,15,0.8435,13,3,3,0.8125,0.8125,0.8125,0.7919,16,0.8522,12,2,4,0.8571,0.75,0.8,0.7832,14,0.8531,False,False,False,-0.0387,-0.0125,-0.0387
18433,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593392824,33.jpg",1920,1080,7,0,1,6,4,2,3,0.6667,0.5714,0.6154,0.7667,6,0.7908,5,1,2,0.8333,0.7143,0.7692,0.7474,6,0.8241,4,2,3,0.6667,0.5714,0.6154,0.7797,6,0.7991,False,False,False,0.0,-0.1538,-0.1538
18434,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593394831,85.jpg",1920,1080,7,0,1,6,5,2,2,0.7143,0.7143,0.7143,0.6619,7,0.7923,6,1,1,0.8571,0.8571,0.8571,0.6812,7,0.8036,4,3,3,0.5714,0.5714,0.5714,0.7114,7,0.7885,False,False,False,-0.1429,-0.2857,-0.2857
18435,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593439041,23.jpg",1920,1080,25,0,0,25,10,18,15,0.3571,0.4,0.3774,0.715,28,0.69,12,17,13,0.4138,0.48,0.4444,0.66,29,0.8285,11,13,14,0.4583,0.44,0.449,0.723,24,0.8045,True,True,True,0.0716,0.0046,0.0046
18436,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593441055,39.jpg",1920,1080,26,0,0,26,11,13,15,0.4583,0.4231,0.44,0.6357,24,0.7878,9,20,17,0.3103,0.3462,0.3273,0.6628,29,0.7547,12,15,14,0.4444,0.4615,0.4528,0.6379,27,0.8372,True,True,True,0.0128,0.1255,0.0128
18437,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593452477,61.jpg",1920,1080,29,0,0,29,10,14,19,0.4167,0.3448,0.3774,0.7352,24,0.7259,13,17,16,0.4333,0.4483,0.4407,0.7276,30,0.6691,14,13,15,0.5185,0.4828,0.5,0.7299,27,0.7226,True,True,True,0.1226,0.0593,0.0593
18438,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593454324,68.jpg",1920,1080,37,0,0,37,15,11,22,0.5769,0.4054,0.4762,0.6755,26,0.8688,15,16,22,0.4839,0.4054,0.4412,0.7082,31,0.8827,15,9,22,0.625,0.4054,0.4918,0.6683,24,0.8678,True,True,True,0.0156,0.0506,0.0156
18439,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593459195,98.jpg",1920,1080,20,0,0,20,8,10,12,0.4444,0.4,0.4211,0.7253,18,0.8243,8,12,12,0.4,0.4,0.4,0.704,20,0.8339,10,9,10,0.5263,0.5,0.5128,0.6917,19,0.8329,True,True,True,0.0917,0.1128,0.0917
18440,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593460203,83.jpg",1920,1080,30,0,0,30,16,3,14,0.8421,0.5333,0.6531,0.6546,19,0.8338,18,6,12,0.75,0.6,0.6667,0.6713,24,0.8496,15,8,15,0.6522,0.5,0.566,0.6742,23,0.8105,False,False,False,-0.0871,-0.1007,-0.1007
18441,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593470281,4.jpg",1920,1080,33,0,0,33,21,11,12,0.6562,0.6364,0.6462,0.6769,32,0.8461,20,11,13,0.6452,0.6061,0.625,0.6645,31,0.8598,19,12,14,0.6129,0.5758,0.5938,0.6834,31,0.8353,False,False,False,-0.0524,-0.0312,-0.0524
18442,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593479016,03.jpg",1920,1080,17,0,0,17,8,12,9,0.4,0.4706,0.4324,0.7456,20,0.855,10,10,7,0.5,0.5882,0.5405,0.7211,20,0.8648,12,9,5,0.5714,0.7059,0.6316,0.6817,21,0.8597,True,True,True,0.1992,0.0911,0.0911
18443,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593482038,73.jpg",1920,1080,14,0,0,14,8,7,6,0.5333,0.5714,0.5517,0.7243,15,0.7852,9,7,5,0.5625,0.6429,0.6,0.7188,16,0.8392,6,7,8,0.4615,0.4286,0.4444,0.7373,13,0.8482,False,False,False,-0.1073,-0.1556,-0.1556
18444,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593484054,15.jpg",1920,1080,11,0,0,11,5,12,6,0.2941,0.4545,0.3571,0.8082,17,0.7407,7,4,4,0.6364,0.6364,0.6364,0.7647,11,0.8191,4,6,7,0.4,0.3636,0.381,0.6115,10,0.8106,True,False,False,0.0239,-0.2554,-0.2554
18445,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593485062,54.jpg",1920,1080,9,0,0,9,1,10,8,0.0909,0.1111,0.1,0.6887,11,0.7756,1,8,8,0.1111,0.1111,0.1111,0.7476,9,0.8451,1,9,8,0.1,0.1111,0.1053,0.6892,10,0.8322,True,False,False,0.0053,-0.0058,-0.0058
18446,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593509417,34.jpg",1920,1080,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1.0,1.0,1.0,0.7716,1,0.7315,True,True,True,1.0,1.0,1.0
18447,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593517983,62.jpg",1920,1080,31,0,0,31,10,10,21,0.5,0.3226,0.3922,0.6519,20,0.8138,14,11,17,0.56,0.4516,0.5,0.68,25,0.8475,15,7,16,0.6818,0.4839,0.566,0.6838,22,0.8069,True,True,True,0.1738,0.066,0.066
18448,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593541162,39.jpg",1920,1080,37,0,0,37,18,12,19,0.6,0.4865,0.5373,0.7173,30,0.7691,19,15,18,0.5588,0.5135,0.5352,0.6858,34,0.7942,16,16,21,0.5,0.4324,0.4638,0.7077,32,0.7356,False,False,False,-0.0735,-0.0714,-0.0735
18449,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593569715,31.jpg",1920,1080,18,0,0,18,15,3,3,0.8333,0.8333,0.8333,0.7637,18,0.8257,13,2,5,0.8667,0.7222,0.7879,0.7598,15,0.8558,13,3,5,0.8125,0.7222,0.7647,0.7236,16,0.8292,False,False,False,-0.0686,-0.0232,-0.0686
18450,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593571730,72.jpg",1920,1080,16,0,0,16,13,2,3,0.8667,0.8125,0.8387,0.7442,15,0.7971,11,3,5,0.7857,0.6875,0.7333,0.7412,14,0.841,11,2,5,0.8462,0.6875,0.7586,0.7588,13,0.8071,False,True,False,-0.0801,0.0253,-0.0801
18451,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593599948,46.jpg",1920,1080,13,0,0,13,10,3,3,0.7692,0.7692,0.7692,0.6986,13,0.7131,11,1,2,0.9167,0.8462,0.88,0.6861,12,0.8197,11,1,2,0.9167,0.8462,0.88,0.6629,12,0.817,True,False,False,0.1108,0.0,0.0
18452,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593611706,42.jpg",1920,1080,8,2,0,6,2,8,6,0.2,0.25,0.2222,0.6497,10,0.7098,3,6,5,0.3333,0.375,0.3529,0.8009,9,0.7395,3,5,5,0.375,0.375,0.375,0.5996,8,0.8095,True,True,True,0.1528,0.0221,0.0221
18453,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593621951,29.jpg",1920,1080,32,0,0,32,14,22,18,0.3889,0.4375,0.4118,0.6726,36,0.7618,12,19,20,0.3871,0.375,0.381,0.6961,31,0.7986,15,24,17,0.3846,0.4688,0.4225,0.6711,39,0.7363,True,True,True,0.0107,0.0415,0.0107
18454,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593624304,87.jpg",1920,1080,36,0,0,36,10,20,26,0.3333,0.2778,0.303,0.6884,30,0.6567,10,20,26,0.3333,0.2778,0.303,0.6783,30,0.7738,12,20,24,0.375,0.3333,0.3529,0.6374,32,0.6339,True,True,True,0.0499,0.0499,0.0499
18455,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593627494,11.jpg",1920,1080,26,0,0,26,7,14,19,0.3333,0.2692,0.2979,0.6302,21,0.7289,8,16,18,0.3333,0.3077,0.32,0.7066,24,0.7699,12,11,14,0.5217,0.4615,0.4898,0.6469,23,0.7734,True,True,True,0.1919,0.1698,0.1698
18456,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593628334,95.jpg",1920,1080,19,0,0,19,3,4,16,0.4286,0.1579,0.2308,0.758,7,0.5686,5,6,14,0.4545,0.2632,0.3333,0.6388,11,0.7268,5,5,14,0.5,0.2632,0.3448,0.7277,10,0.6708,True,True,True,0.114,0.0115,0.0115
18457,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593632365,31.jpg",1920,1080,34,0,0,34,9,18,25,0.3333,0.2647,0.2951,0.6385,27,0.7283,14,14,20,0.5,0.4118,0.4516,0.6822,28,0.8047,10,15,24,0.4,0.2941,0.339,0.6961,25,0.7828,True,False,False,0.0439,-0.1126,-0.1126
18458,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593633373,09.jpg",1920,1080,27,0,0,27,7,15,20,0.3182,0.2593,0.2857,0.657,22,0.7121,7,15,20,0.3182,0.2593,0.2857,0.6557,22,0.7495,12,16,15,0.4286,0.4444,0.4364,0.6185,28,0.7552,True,True,True,0.1507,0.1507,0.1507
18459,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593642612,1.jpg",1920,1080,25,0,0,25,7,19,18,0.2692,0.28,0.2745,0.7515,26,0.7139,4,20,21,0.1667,0.16,0.1633,0.7292,24,0.7932,3,15,22,0.1667,0.12,0.1395,0.7357,18,0.7614,False,False,False,-0.135,-0.0238,-0.135
18460,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593686618,02.jpg",1920,1080,32,1,0,31,6,26,26,0.1875,0.1875,0.1875,0.6596,32,0.8327,8,22,24,0.2667,0.25,0.2581,0.6492,30,0.8498,8,20,24,0.2857,0.25,0.2667,0.7318,28,0.8236,True,True,True,0.0792,0.0086,0.0086
18461,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593687792,97.jpg",1920,1080,13,1,0,12,5,10,8,0.3333,0.3846,0.3571,0.6189,15,0.7024,6,10,7,0.375,0.4615,0.4138,0.7045,16,0.6964,5,7,8,0.4167,0.3846,0.4,0.6657,12,0.8131,True,False,False,0.0429,-0.0138,-0.0138
18462,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593697536,31.jpg",1920,1080,33,2,0,31,14,14,19,0.5,0.4242,0.459,0.7147,28,0.7567,11,15,22,0.4231,0.3333,0.3729,0.6941,26,0.7729,12,14,21,0.4615,0.3636,0.4068,0.7142,26,0.7381,False,True,False,-0.0522,0.0339,-0.0522
18463,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593703581,85.jpg",1920,1080,24,3,0,21,8,12,16,0.4,0.3333,0.3636,0.6655,20,0.7024,7,13,17,0.35,0.2917,0.3182,0.7009,20,0.7374,7,10,17,0.4118,0.2917,0.3415,0.6601,17,0.7551,False,True,False,-0.0221,0.0233,-0.0221
18464,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593709124,81.jpg",1920,1080,26,3,0,23,11,15,15,0.4231,0.4231,0.4231,0.6953,26,0.7958,13,15,13,0.4643,0.5,0.4815,0.6632,28,0.8573,11,11,15,0.5,0.4231,0.4583,0.6712,22,0.8373,True,False,False,0.0352,-0.0232,-0.0232
18465,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593710299,86.jpg",1920,1080,28,4,0,24,13,13,15,0.5,0.4643,0.4815,0.6796,26,0.8215,10,14,18,0.4167,0.3571,0.3846,0.7108,24,0.7547,9,13,19,0.4091,0.3214,0.36,0.7066,22,0.734,False,False,False,-0.1215,-0.0246,-0.1215
18466,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593727600,21.jpg",1920,1080,6,0,0,6,5,2,1,0.7143,0.8333,0.7692,0.81,7,0.7661,6,0,0,1.0,1.0,1.0,0.7119,6,0.8245,4,4,2,0.5,0.6667,0.5714,0.734,8,0.8071,False,False,False,-0.1978,-0.4286,-0.4286
18467,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593738517,65.jpg",1920,1080,2,0,0,2,2,0,0,1.0,1.0,1.0,0.6493,2,0.6628,1,1,1,0.5,0.5,0.5,0.7905,2,0.6362,1,1,1,0.5,0.5,0.5,0.851,2,0.4312,False,False,False,-0.5,0.0,-0.5
18468,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593773957,86.jpg",1920,1080,46,0,0,46,21,19,25,0.525,0.4565,0.4884,0.6906,40,0.7108,21,18,25,0.5385,0.4565,0.4941,0.676,39,0.7256,22,22,24,0.5,0.4783,0.4889,0.6672,44,0.7502,True,False,False,0.0005,-0.0052,-0.0052
18469,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593774630,15.jpg",1920,1080,47,0,0,47,22,21,25,0.5116,0.4681,0.4889,0.6839,43,0.7205,24,19,23,0.5581,0.5106,0.5333,0.6476,43,0.7709,20,23,27,0.4651,0.4255,0.4444,0.6497,43,0.747,False,False,False,-0.0445,-0.0889,-0.0889
18470,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593799152,62.jpg",1920,1080,21,0,0,21,9,15,12,0.375,0.4286,0.4,0.7223,24,0.7889,12,8,9,0.6,0.5714,0.5854,0.6889,20,0.8038,11,13,10,0.4583,0.5238,0.4889,0.7158,24,0.8417,True,False,False,0.0889,-0.0965,-0.0965
18471,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593842822,13.jpg",1920,1080,2,0,0,2,2,0,0,1.0,1.0,1.0,0.8293,2,0.6119,0,2,2,0.0,0.0,0.0,0.0,2,0.767,2,1,0,0.6667,1.0,0.8,0.838,3,0.7894,False,True,False,-0.2,0.8,-0.2
18472,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593847861,73.jpg",1920,1080,17,0,0,17,9,7,8,0.5625,0.5294,0.5455,0.7396,16,0.8093,8,5,9,0.6154,0.4706,0.5333,0.7049,13,0.7468,7,1,10,0.875,0.4118,0.56,0.7343,8,0.7798,True,True,True,0.0145,0.0267,0.0145
18473,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593853908,88.jpg",1920,1080,23,0,0,23,12,11,11,0.5217,0.5217,0.5217,0.7015,23,0.7902,11,9,12,0.55,0.4783,0.5116,0.7022,20,0.8328,14,12,9,0.5385,0.6087,0.5714,0.6751,26,0.8376,True,True,True,0.0497,0.0598,0.0497
18474,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593863650,18.jpg",1920,1080,41,0,0,41,19,27,22,0.413,0.4634,0.4368,0.6944,46,0.8031,20,20,21,0.5,0.4878,0.4938,0.6995,40,0.8051,20,22,21,0.4762,0.4878,0.4819,0.6966,42,0.8421,True,False,False,0.0451,-0.0119,-0.0119
18475,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593866672,98.jpg",1920,1080,38,0,0,38,15,23,23,0.3947,0.3947,0.3947,0.6877,38,0.8341,15,15,23,0.5,0.3947,0.4412,0.6859,30,0.8764,17,18,21,0.4857,0.4474,0.4658,0.707,35,0.8421,True,True,True,0.0711,0.0246,0.0246
18476,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593873727,37.jpg",1920,1080,35,0,0,35,17,12,18,0.5862,0.4857,0.5312,0.6823,29,0.7888,20,11,15,0.6452,0.5714,0.6061,0.6857,31,0.8159,19,17,16,0.5278,0.5429,0.5352,0.6836,36,0.7925,True,False,False,0.004,-0.0709,-0.0709
18477,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593886156,45.jpg",1920,1080,21,0,0,21,11,12,10,0.4783,0.5238,0.5,0.6861,23,0.807,14,10,7,0.5833,0.6667,0.6222,0.7028,24,0.8535,12,15,9,0.4444,0.5714,0.5,0.7234,27,0.8262,False,False,False,0.0,-0.1222,-0.1222
18478,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593891195,23.jpg",1920,1080,17,0,0,17,13,3,4,0.8125,0.7647,0.7879,0.709,16,0.829,15,5,2,0.75,0.8824,0.8108,0.7095,20,0.827,13,9,4,0.5909,0.7647,0.6667,0.6652,22,0.8199,False,False,False,-0.1212,-0.1441,-0.1441
18479,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593892203,19.jpg",1920,1080,15,0,0,15,12,8,3,0.6,0.8,0.6857,0.7171,20,0.8136,12,6,3,0.6667,0.8,0.7273,0.7315,18,0.8201,11,11,4,0.5,0.7333,0.5946,0.738,22,0.8064,False,False,False,-0.0911,-0.1327,-0.1327
18480,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593901444,28.jpg",1920,1080,9,0,0,9,6,3,3,0.6667,0.6667,0.6667,0.7457,9,0.7661,7,3,2,0.7,0.7778,0.7368,0.7293,10,0.7798,7,1,2,0.875,0.7778,0.8235,0.6931,8,0.7805,True,True,True,0.1568,0.0867,0.0867
18481,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593909168,42.jpg",1920,1080,6,0,0,6,5,1,1,0.8333,0.8333,0.8333,0.7063,6,0.821,5,1,1,0.8333,0.8333,0.8333,0.709,6,0.837,5,1,1,0.8333,0.8333,0.8333,0.6921,6,0.8531,False,False,False,0.0,0.0,0.0
18482,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593917230,4.jpg",1920,1080,3,0,0,3,1,1,2,0.5,0.3333,0.4,0.875,2,0.8387,1,1,2,0.5,0.3333,0.4,0.9426,2,0.8712,1,1,2,0.5,0.3333,0.4,0.8451,2,0.8828,False,False,False,0.0,0.0,0.0
18483,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593919581,56.jpg",1920,1080,2,0,0,2,1,0,1,1.0,0.5,0.6667,0.8989,1,0.8369,1,0,1,1.0,0.5,0.6667,0.9184,1,0.8795,1,0,1,1.0,0.5,0.6667,0.9125,1,0.8808,False,False,False,0.0,0.0,0.0
18484,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593933857,83.jpg",1920,1080,2,0,0,2,2,0,0,1.0,1.0,1.0,0.7071,2,0.7263,2,0,0,1.0,1.0,1.0,0.6367,2,0.8058,2,0,0,1.0,1.0,1.0,0.5837,2,0.8593,False,False,False,0.0,0.0,0.0
18485,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593934865,57.jpg",1920,1080,3,0,0,3,1,1,2,0.5,0.3333,0.4,0.8179,2,0.6007,1,1,2,0.5,0.3333,0.4,0.7875,2,0.6388,1,1,2,0.5,0.3333,0.4,0.7107,2,0.7726,False,False,False,0.0,0.0,0.0
18486,"/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_9/RealSense/color/0/1576593939737,39.jpg",1920,1080,21,0,1,20,15,8,6,0.6522,0.7143,0.6818,0.6554,23,0.7292,12,22,9,0.3529,0.5714,0.4364,0.6623,34,0.7745,16,6,5,0.7273,0.7619,0.7442,0.6484,22,0.7524,True,True,True,0.0624,0.3078,0.0624
